Customer_ID,Total_Spend,Total_Items,Purchase_Frequency,Segment
45404,21042,26,7,High Value
45405,13574,13,4,Medium Value
45406,7787,13,4,Low Value
45407,18281,18,6,High Value
45408,13504,14,4,Medium Value
45409,9410,13,5,Low Value
45410,13639,13,5,Medium Value
45411,2439,5,1,Low Value
45412,16663,16,5,Medium Value
45413,11535,10,4,Medium Value
45414,20905,16,6,High Value
45415,12029,24,8,Medium Value
45416,8560,22,5,Low Value
45417,13615,21,7,Medium Value
45418,27067,30,9,High Value
45419,11920,16,4,Medium Value
45420,8248,7,3,Low Value
45421,7566,11,4,Low Value
45422,15231,21,7,Medium Value
45423,7448,14,4,Low Value
45424,34126,32,12,High Value
45425,11048,10,4,Low Value
45426,14662,15,4,Medium Value
45427,2018,10,3,Low Value
45428,8080,8,4,Low Value
45429,19225,25,6,High Value
45430,14094,17,4,Medium Value
45431,16431,14,4,Medium Value
45432,12725,8,4,Medium Value
45433,6786,6,2,Low Value
45434,16966,21,6,Medium Value
45435,10976,8,4,Low Value
45436,14435,10,4,Medium Value
45437,10557,14,4,Low Value
45438,8161,13,5,Low Value
45439,6704,4,2,Low Value
45440,22818,11,5,High Value
45441,23218,23,7,High Value
45442,16580,23,7,Medium Value
45443,17674,18,6,Medium Value
45444,17401,16,6,Medium Value
45445,15819,18,5,Medium Value
45446,6407,6,2,Low Value
45447,6227,9,3,Low Value
45448,8514,11,4,Low Value
45449,5970,13,4,Low Value
45450,14158,17,5,Medium Value
45451,12231,14,5,Medium Value
45452,12476,17,5,Medium Value
45453,13750,17,6,Medium Value
45454,14892,15,4,Medium Value
45455,13067,15,5,Medium Value
45456,4511,10,3,Low Value
45457,10560,11,4,Low Value
45458,6975,13,4,Low Value
45459,13823,9,5,Medium Value
45460,3973,8,3,Low Value
45461,19023,16,6,High Value
45462,10313,11,4,Low Value
45463,15025,13,5,Medium Value
45464,17905,26,7,Medium Value
45465,22173,15,8,High Value
45466,11659,10,3,Medium Value
45467,18047,16,6,High Value
45468,6346,15,4,Low Value
45469,3334,3,1,Low Value
45470,8333,6,2,Low Value
45471,11061,17,6,Low Value
45472,17778,14,5,Medium Value
45473,14844,15,5,Medium Value
45474,15957,13,6,Medium Value
45475,13683,11,5,Medium Value
45476,22526,27,8,High Value
45477,17134,24,8,Medium Value
45478,11685,8,3,Medium Value
45479,13310,16,6,Medium Value
45480,12056,10,3,Medium Value
45481,9608,8,3,Low Value
45482,13531,9,4,Medium Value
45483,18404,22,6,High Value
45484,5831,21,5,Low Value
45485,8244,12,4,Low Value
45486,8465,8,3,Low Value
45487,20793,15,6,High Value
45488,5558,4,2,Low Value
45489,17948,13,5,High Value
45490,13576,24,6,Medium Value
45491,3773,11,3,Low Value
45492,8017,12,3,Low Value
45493,7816,11,3,Low Value
45494,10047,9,3,Low Value
45495,25602,24,8,High Value
45496,14081,9,4,Medium Value
45497,13857,14,4,Medium Value
45498,11479,9,4,Medium Value
45499,21971,23,9,High Value
45500,18973,16,7,High Value
45501,18474,21,7,High Value
45502,2730,5,2,Low Value
45503,3208,4,1,Low Value
45504,20011,22,5,High Value
45505,8526,8,4,Low Value
45506,791,3,2,Low Value
45507,11136,11,5,Low Value
45508,26900,25,9,High Value
45509,16001,7,4,Medium Value
45510,11218,6,3,Low Value
45511,8248,10,3,Low Value
45512,2189,5,2,Low Value
45513,13790,15,4,Medium Value
45514,6306,3,3,Low Value
45515,11864,9,4,Medium Value
45516,21332,20,7,High Value
45517,14112,29,7,Medium Value
45518,12692,19,7,Medium Value
45519,12873,12,4,Medium Value
45520,9139,5,2,Low Value
45521,11285,14,4,Low Value
45522,25209,27,7,High Value
45523,2293,2,1,Low Value
45524,17717,19,7,Medium Value
45525,13193,9,4,Medium Value
45526,649,2,1,Low Value
45527,7867,10,3,Low Value
45528,22612,27,7,High Value
45529,5806,9,2,Low Value
45530,10763,13,4,Low Value
45531,4371,7,2,Low Value
45532,3040,5,2,Low Value
45533,16810,13,6,Medium Value
45534,14769,23,6,Medium Value
45535,15012,14,6,Medium Value
45536,15402,21,7,Medium Value
45537,24028,20,8,High Value
45538,8493,8,4,Low Value
45539,8695,4,2,Low Value
45540,22010,17,6,High Value
45541,25139,30,7,High Value
45542,2394,5,1,Low Value
45543,12346,11,4,Medium Value
45544,2191,10,2,Low Value
45545,24024,19,8,High Value
45546,12691,13,4,Medium Value
45547,22596,24,7,High Value
45548,23791,22,9,High Value
45549,6167,7,4,Low Value
45550,5666,7,2,Low Value
45551,24715,20,8,High Value
45552,9505,17,4,Low Value
45553,8174,9,3,Low Value
45554,17592,16,6,Medium Value
45555,9838,21,5,Low Value
45556,24359,26,8,High Value
45557,11619,6,3,Medium Value
45558,15534,12,5,Medium Value
45559,8063,11,3,Low Value
45560,10280,12,3,Low Value
45561,20479,25,8,High Value
45562,3468,4,2,Low Value
45563,5902,11,3,Low Value
45564,17064,17,7,Medium Value
45565,8028,9,2,Low Value
45566,23969,22,9,High Value
45567,23712,22,7,High Value
45568,12878,15,4,Medium Value
45569,11827,18,5,Medium Value
45570,14115,14,5,Medium Value
45571,11652,18,5,Medium Value
45572,2759,10,3,Low Value
45573,6905,4,2,Low Value
45574,2491,5,2,Low Value
45575,7588,10,3,Low Value
45576,6820,10,4,Low Value
45577,9553,12,4,Low Value
45578,30201,32,11,High Value
45579,3654,9,3,Low Value
45580,9711,8,4,Low Value
45581,14071,17,4,Medium Value
45582,5744,9,3,Low Value
45583,6392,15,5,Low Value
45584,10506,10,4,Low Value
45585,10745,18,5,Low Value
45586,5613,12,4,Low Value
45587,13630,19,5,Medium Value
45588,4325,8,3,Low Value
45589,18236,20,8,High Value
45590,19197,30,10,High Value
45591,16715,20,6,Medium Value
45592,10880,19,5,Low Value
45593,13997,7,4,Medium Value
45594,9109,10,4,Low Value
45595,16197,19,5,Medium Value
45596,16253,14,6,Medium Value
45597,4098,8,3,Low Value
45598,4465,5,3,Low Value
45599,14557,10,4,Medium Value
45600,22377,22,6,High Value
45601,11558,6,3,Medium Value
45602,10262,10,4,Low Value
45603,9653,14,4,Low Value
45604,31126,29,9,High Value
45605,7049,4,3,Low Value
45606,6753,7,2,Low Value
45607,17379,15,7,Medium Value
45608,15646,20,6,Medium Value
45609,7936,5,4,Low Value
45610,2357,3,2,Low Value
45611,9955,16,4,Low Value
45612,16800,21,7,Medium Value
45613,14568,17,5,Medium Value
45614,8361,11,3,Low Value
45615,11394,7,3,Medium Value
45616,18615,15,5,High Value
45617,4119,10,3,Low Value
45619,10668,16,4,Low Value
45620,10487,19,6,Low Value
45621,13975,13,5,Medium Value
45622,19727,17,6,High Value
45623,11474,12,5,Medium Value
45624,16446,26,9,Medium Value
45625,5361,10,2,Low Value
45626,22060,26,9,High Value
45627,14766,31,8,Medium Value
45628,27212,24,9,High Value
45629,19790,13,5,High Value
45630,8038,10,4,Low Value
45631,21412,22,8,High Value
45632,9287,6,4,Low Value
45633,4397,5,1,Low Value
45634,13783,20,6,Medium Value
45635,17758,20,6,Medium Value
45636,38390,25,10,High Value
45637,13994,17,6,Medium Value
45638,14650,20,6,Medium Value
45639,9683,3,2,Low Value
45640,15782,20,6,Medium Value
45641,9411,7,3,Low Value
45642,17130,23,7,Medium Value
45643,16644,19,7,Medium Value
45644,9336,11,4,Low Value
45645,25726,22,9,High Value
45646,12634,10,4,Medium Value
45647,9511,10,3,Low Value
45648,10062,10,4,Low Value
45649,9675,20,6,Low Value
45650,8257,12,4,Low Value
45651,8356,11,3,Low Value
45652,5304,9,3,Low Value
45653,22767,23,10,High Value
45654,14542,24,8,Medium Value
45655,8395,10,3,Low Value
45656,26897,27,8,High Value
45657,14812,16,5,Medium Value
45658,9194,20,5,Low Value
45659,13365,12,5,Medium Value
45660,15139,13,5,Medium Value
45661,19690,22,6,High Value
45662,19006,15,7,High Value
45663,27296,23,8,High Value
45664,14197,15,6,Medium Value
45665,15737,18,6,Medium Value
45666,14235,10,4,Medium Value
45667,7834,5,3,Low Value
45668,4528,8,2,Low Value
45669,7948,8,5,Low Value
45670,970,4,1,Low Value
45671,17084,22,6,Medium Value
45672,7028,10,4,Low Value
45673,9295,7,3,Low Value
45674,5966,9,3,Low Value
45675,10176,13,4,Low Value
45676,9503,10,3,Low Value
45677,10701,9,3,Low Value
45678,12291,8,4,Medium Value
45680,8042,10,4,Low Value
45681,17141,22,7,Medium Value
45682,13283,11,5,Medium Value
45683,19780,20,7,High Value
45684,19066,19,6,High Value
45685,8513,6,3,Low Value
45686,10258,10,3,Low Value
45687,15739,10,4,Medium Value
45688,5497,4,3,Low Value
45689,13843,17,4,Medium Value
45690,13720,22,6,Medium Value
45691,20630,25,8,High Value
45692,4401,5,3,Low Value
45693,18803,24,7,High Value
45694,21736,22,8,High Value
45695,19796,23,6,High Value
45696,7091,13,4,Low Value
45697,15347,16,6,Medium Value
45698,24712,39,12,High Value
45699,8453,15,4,Low Value
45700,16154,15,5,Medium Value
45701,13356,14,4,Medium Value
45702,7422,15,5,Low Value
45703,14414,20,5,Medium Value
45704,16667,17,5,Medium Value
45705,12188,15,4,Medium Value
45706,19093,21,5,High Value
45708,22454,12,7,High Value
45709,9525,7,2,Low Value
45710,22759,21,6,High Value
45711,18981,26,8,High Value
45712,6764,9,3,Low Value
45713,13695,19,6,Medium Value
45714,8929,5,3,Low Value
45715,14420,20,8,Medium Value
45716,19503,17,7,High Value
45717,25396,35,11,High Value
45718,11351,11,3,Medium Value
45719,6096,8,4,Low Value
45720,26558,37,10,High Value
45721,5251,7,3,Low Value
45722,6030,9,3,Low Value
45723,8942,7,3,Low Value
45724,18040,24,6,High Value
45725,10134,9,5,Low Value
45726,7875,15,5,Low Value
45727,20313,32,8,High Value
45728,11348,15,4,Low Value
45729,5784,6,2,Low Value
45730,16161,11,4,Medium Value
45731,5112,9,2,Low Value
45732,4740,12,3,Low Value
45733,16341,15,7,Medium Value
45734,21753,22,7,High Value
45735,15508,14,5,Medium Value
45736,16662,17,5,Medium Value
45737,24244,23,9,High Value
45738,11172,11,4,Low Value
45739,18534,8,5,High Value
45740,8269,14,5,Low Value
45741,14638,11,5,Medium Value
45742,10397,12,4,Low Value
45743,19231,14,6,High Value
45744,15295,11,5,Medium Value
45745,6069,15,4,Low Value
45746,18312,12,5,High Value
45747,9279,11,4,Low Value
45748,5917,15,3,Low Value
45749,5385,5,3,Low Value
45750,12195,16,5,Medium Value
45751,8930,17,5,Low Value
45752,16685,18,6,Medium Value
45753,2550,10,3,Low Value
45754,14870,12,5,Medium Value
45755,11080,20,6,Low Value
45756,6032,6,2,Low Value
45757,31719,32,9,High Value
45758,12922,10,5,Medium Value
45759,4033,4,1,Low Value
45760,9673,12,5,Low Value
45761,22883,22,6,High Value
45762,21127,23,7,High Value
45763,10451,14,4,Low Value
45764,6990,6,2,Low Value
45765,3817,9,2,Low Value
45766,11371,18,6,Medium Value
45767,3952,6,2,Low Value
45768,33895,29,10,High Value
45769,11363,17,4,Medium Value
45770,10007,11,4,Low Value
45771,14184,20,6,Medium Value
45772,9931,8,3,Low Value
45773,14273,18,5,Medium Value
45774,247,2,1,Low Value
45775,18785,23,7,High Value
45776,10736,5,3,Low Value
45777,28857,28,9,High Value
45778,23158,26,8,High Value
45779,10060,17,5,Low Value
45780,28487,30,9,High Value
45781,12178,19,6,Medium Value
45782,17456,19,6,Medium Value
45783,18701,22,6,High Value
45785,21366,22,7,High Value
45786,12666,19,6,Medium Value
45787,9397,14,4,Low Value
45788,12211,8,4,Medium Value
45789,14882,19,5,Medium Value
45790,14831,15,5,Medium Value
45791,4447,9,4,Low Value
45792,4507,11,3,Low Value
45793,21768,23,7,High Value
45794,30310,29,9,High Value
45795,11427,14,4,Medium Value
45796,20938,18,7,High Value
45797,14153,13,5,Medium Value
45798,16779,18,6,Medium Value
45799,13772,18,6,Medium Value
45800,7348,10,4,Low Value
45801,8768,6,2,Low Value
45802,18742,15,6,High Value
45803,18609,14,8,High Value
45804,12331,18,5,Medium Value
45805,4886,10,3,Low Value
45806,8414,14,5,Low Value
45807,8502,8,2,Low Value
45808,15931,16,6,Medium Value
45809,10981,6,3,Low Value
45810,11795,16,5,Medium Value
45811,7619,14,4,Low Value
45812,3728,6,2,Low Value
45813,17010,11,5,Medium Value
45814,22998,28,9,High Value
45815,10100,16,4,Low Value
45816,26431,31,9,High Value
45817,8490,7,3,Low Value
45818,24947,23,7,High Value
45819,16436,17,5,Medium Value
45820,11311,14,4,Low Value
45821,10698,11,3,Low Value
45822,21394,28,7,High Value
45823,11140,22,5,Low Value
45824,17910,18,6,Medium Value
45825,18818,25,6,High Value
45826,17000,14,5,Medium Value
45827,8064,16,5,Low Value
45828,17143,17,5,Medium Value
45829,22561,26,10,High Value
45830,17342,23,6,Medium Value
45831,7792,16,4,Low Value
45832,2793,6,2,Low Value
45833,12033,15,5,Medium Value
45834,7167,6,2,Low Value
45835,26013,22,8,High Value
45836,16721,14,6,Medium Value
45837,9451,7,2,Low Value
45838,9291,12,3,Low Value
45839,9187,12,4,Low Value
45840,6259,9,2,Low Value
45841,9161,12,5,Low Value
45842,9189,22,5,Low Value
45843,24980,20,8,High Value
45844,21300,17,6,High Value
45845,18832,16,5,High Value
45846,15935,9,4,Medium Value
45847,11309,13,4,Low Value
45848,21153,22,8,High Value
45849,6942,11,4,Low Value
45850,14323,22,7,Medium Value
45851,11080,16,5,Low Value
45852,12071,12,5,Medium Value
45853,15212,18,7,Medium Value
45854,10808,15,5,Low Value
45855,10795,13,4,Low Value
45856,16356,20,5,Medium Value
45857,15703,24,6,Medium Value
45858,9871,14,4,Low Value
45859,8177,13,4,Low Value
45860,11686,14,5,Medium Value
45861,11377,13,5,Medium Value
45862,3868,12,3,Low Value
45863,4526,10,3,Low Value
45864,9316,10,3,Low Value
45865,9553,9,4,Low Value
45866,12436,12,5,Medium Value
45867,8352,9,3,Low Value
45868,11056,14,4,Low Value
45869,983,2,2,Low Value
45870,16165,25,9,Medium Value
45871,12628,14,4,Medium Value
45872,21334,20,6,High Value
45873,10074,11,4,Low Value
45874,12546,17,5,Medium Value
45875,26568,20,7,High Value
45876,15245,16,6,Medium Value
45877,11938,13,4,Medium Value
45878,10977,15,5,Low Value
45879,14820,17,6,Medium Value
45880,20709,21,7,High Value
45881,15417,16,4,Medium Value
45882,11186,20,5,Low Value
45883,9761,14,3,Low Value
45884,9245,8,3,Low Value
45885,12198,15,5,Medium Value
45886,15795,14,5,Medium Value
45887,12162,9,4,Medium Value
45888,24888,30,8,High Value
45889,7860,6,4,Low Value
45890,10305,15,4,Low Value
45891,9549,11,4,Low Value
45892,4894,14,4,Low Value
45893,11648,11,5,Medium Value
45894,18477,22,6,High Value
45895,11009,11,4,Low Value
45896,18489,18,5,High Value
45897,7787,4,2,Low Value
45898,8945,13,3,Low Value
45899,14604,19,6,Medium Value
45900,6629,15,5,Low Value
45901,6506,11,4,Low Value
45902,4457,14,3,Low Value
45903,6276,13,3,Low Value
45904,7662,4,2,Low Value
45906,6259,6,2,Low Value
45907,20283,21,7,High Value
45908,21821,24,6,High Value
45909,12882,8,5,Medium Value
45910,16937,11,6,Medium Value
45911,3460,2,1,Low Value
45912,17771,24,6,Medium Value
45913,8608,9,3,Low Value
45914,11085,15,4,Low Value
45915,2174,4,1,Low Value
45916,15663,14,5,Medium Value
45917,16888,13,5,Medium Value
45918,22499,21,9,High Value
45919,16185,22,7,Medium Value
45920,15705,26,7,Medium Value
45921,3715,6,3,Low Value
45922,22175,35,11,High Value
45923,21274,18,6,High Value
45924,30251,32,11,High Value
45925,23593,35,9,High Value
45926,19554,12,5,High Value
45927,15328,14,5,Medium Value
45928,12016,9,4,Medium Value
45929,17771,18,6,Medium Value
45930,9116,9,5,Low Value
45931,8669,8,5,Low Value
45932,17690,35,10,Medium Value
45933,583,3,1,Low Value
45934,26155,20,8,High Value
45935,13291,17,5,Medium Value
45936,5153,5,2,Low Value
45937,4048,8,2,Low Value
45938,11306,13,4,Low Value
45939,12992,12,4,Medium Value
45940,27923,27,10,High Value
45941,7110,16,5,Low Value
45942,30577,25,8,High Value
45943,4228,6,2,Low Value
45944,27950,36,11,High Value
45945,19090,17,6,High Value
45946,14211,13,5,Medium Value
45947,6939,7,2,Low Value
45948,9727,10,3,Low Value
45949,12067,7,3,Medium Value
45950,3002,3,1,Low Value
45951,31639,28,10,High Value
45952,20832,27,8,High Value
45953,7765,6,3,Low Value
45954,13621,20,5,Medium Value
45955,3704,6,4,Low Value
45956,14545,12,5,Medium Value
45957,17831,15,6,Medium Value
45958,18272,16,7,High Value
45959,19170,23,7,High Value
45960,15967,16,5,Medium Value
45961,21051,22,7,High Value
45962,16458,22,6,Medium Value
45963,8407,7,2,Low Value
45964,3983,6,2,Low Value
45965,12708,11,4,Medium Value
45966,16107,18,7,Medium Value
45967,24826,22,8,High Value
45968,8517,12,3,Low Value
45969,12086,7,4,Medium Value
45970,15008,7,5,Medium Value
45971,23026,23,7,High Value
45972,5375,12,3,Low Value
45973,17320,15,5,Medium Value
45974,10088,12,4,Low Value
45975,24038,26,8,High Value
45976,25749,22,7,High Value
45977,12303,22,6,Medium Value
45978,23569,21,8,High Value
45979,13750,16,5,Medium Value
45980,23361,20,8,High Value
45981,16217,12,5,Medium Value
45982,31498,28,9,High Value
45983,3485,6,2,Low Value
45984,18582,23,7,High Value
45985,2534,10,2,Low Value
45986,20586,23,8,High Value
45987,15788,11,6,Medium Value
45988,11819,20,6,Medium Value
45989,15318,13,5,Medium Value
45990,7511,12,4,Low Value
45991,10847,16,4,Low Value
45992,6351,14,4,Low Value
45993,13110,15,5,Medium Value
45994,18572,21,7,High Value
45995,2399,13,3,Low Value
45996,24018,28,7,High Value
45997,14731,15,5,Medium Value
45998,15526,23,6,Medium Value
45999,14843,16,5,Medium Value
46000,21986,29,10,High Value
46001,22478,26,12,High Value
46002,7117,12,3,Low Value
46003,14202,11,5,Medium Value
46004,4239,9,2,Low Value
46005,15569,15,4,Medium Value
46006,30362,34,10,High Value
46007,13134,14,5,Medium Value
46008,18585,26,8,High Value
46009,10024,9,3,Low Value
46010,15759,13,6,Medium Value
46011,11478,17,6,Medium Value
46012,13003,17,4,Medium Value
46013,17041,21,7,Medium Value
46014,5231,7,3,Low Value
46015,8797,12,3,Low Value
46016,17003,12,5,Medium Value
46017,12844,11,5,Medium Value
46018,16595,24,6,Medium Value
46019,12583,15,5,Medium Value
46020,8706,13,4,Low Value
46021,23746,33,9,High Value
46022,20034,24,8,High Value
46023,8083,12,5,Low Value
46024,26937,30,11,High Value
46025,14928,20,6,Medium Value
46026,26210,37,11,High Value
46027,14662,18,5,Medium Value
46028,10791,10,4,Low Value
46029,25698,24,8,High Value
46030,16292,16,5,Medium Value
46031,2951,3,1,Low Value
46032,13545,15,4,Medium Value
46033,18131,21,6,High Value
46034,13367,12,4,Medium Value
46035,16926,21,6,Medium Value
46036,15793,25,6,Medium Value
46037,9467,12,4,Low Value
46038,10857,10,5,Low Value
46039,13278,12,4,Medium Value
46040,4419,4,3,Low Value
46041,7977,8,3,Low Value
46042,26894,23,9,High Value
46043,2531,5,1,Low Value
46044,9486,7,2,Low Value
46045,14103,14,4,Medium Value
46046,4623,6,2,Low Value
46047,17607,21,6,Medium Value
46048,29145,30,10,High Value
46049,18528,28,8,High Value
46050,10340,13,4,Low Value
46051,30863,25,8,High Value
46052,8844,11,4,Low Value
46053,21418,40,10,High Value
46054,8504,6,3,Low Value
46055,17439,12,4,Medium Value
46056,7470,8,2,Low Value
46057,25722,22,9,High Value
46058,25378,20,7,High Value
46059,17067,19,6,Medium Value
46060,3579,4,1,Low Value
46061,21688,18,6,High Value
46062,24911,28,9,High Value
46063,17289,15,5,Medium Value
46064,9269,12,5,Low Value
46065,22056,33,10,High Value
46066,11610,11,4,Medium Value
46067,7402,11,3,Low Value
46068,3237,3,1,Low Value
46069,1527,6,2,Low Value
46070,17531,18,7,Medium Value
46071,12850,10,4,Medium Value
46072,4651,7,3,Low Value
46073,21706,21,6,High Value
46074,10825,14,5,Low Value
46075,13109,20,6,Medium Value
46076,12198,13,3,Medium Value
46077,4916,5,2,Low Value
46078,31113,24,8,High Value
46079,11696,18,6,Medium Value
46080,21545,8,6,High Value
46081,11889,18,4,Medium Value
46082,17921,23,5,Medium Value
46083,18367,22,9,High Value
46084,20935,16,6,High Value
46085,25418,27,7,High Value
46086,7826,7,2,Low Value
46087,9506,17,4,Low Value
46088,3698,8,2,Low Value
46089,11495,16,6,Medium Value
46090,17775,22,7,Medium Value
46091,16772,18,6,Medium Value
46092,3181,11,3,Low Value
46093,17113,19,7,Medium Value
46094,4940,9,3,Low Value
46095,3994,12,3,Low Value
46096,9957,17,4,Low Value
46097,15105,20,7,Medium Value
46098,26050,22,8,High Value
46099,15945,11,5,Medium Value
46100,13942,12,5,Medium Value
46101,13313,18,6,Medium Value
46102,20851,25,8,High Value
46103,27130,23,7,High Value
46104,12441,15,5,Medium Value
46105,8379,10,3,Low Value
46106,19083,34,9,High Value
46107,18020,17,6,High Value
46108,16939,23,6,Medium Value
46109,9590,12,5,Low Value
46110,9804,13,3,Low Value
46111,16476,11,4,Medium Value
46112,10658,14,4,Low Value
46113,7746,10,3,Low Value
46114,23105,24,7,High Value
46115,5510,7,2,Low Value
46116,12175,14,6,Medium Value
46117,13694,19,5,Medium Value
46118,14070,16,5,Medium Value
46119,11525,20,6,Medium Value
46120,8435,11,5,Low Value
46121,14602,15,4,Medium Value
46122,5993,6,2,Low Value
46123,10817,14,3,Low Value
46124,12372,16,6,Medium Value
46125,20272,23,7,High Value
46126,17437,20,7,Medium Value
46127,11979,15,5,Medium Value
46128,28275,26,9,High Value
46129,17297,19,7,Medium Value
46130,11001,19,6,Low Value
46131,33903,19,10,High Value
46132,9063,13,4,Low Value
46133,18915,23,7,High Value
46134,1074,2,1,Low Value
46135,10965,18,5,Low Value
46136,20656,17,7,High Value
46137,26642,25,8,High Value
46138,13321,20,5,Medium Value
46139,7519,6,3,Low Value
46140,3698,1,1,Low Value
46141,30460,43,12,High Value
46142,8054,7,2,Low Value
46143,8083,8,3,Low Value
46144,15576,14,6,Medium Value
46145,29109,21,7,High Value
46146,18952,11,5,High Value
46147,4130,5,2,Low Value
46148,12311,12,4,Medium Value
46149,19278,27,7,High Value
46150,35827,42,14,High Value
46151,28334,25,8,High Value
46152,8541,9,3,Low Value
46153,10509,7,3,Low Value
46154,24729,23,7,High Value
46155,6360,2,2,Low Value
46156,5414,9,3,Low Value
46157,8777,7,3,Low Value
46158,12200,22,5,Medium Value
46159,13556,15,5,Medium Value
46161,12819,18,5,Medium Value
46162,9106,8,3,Low Value
46163,12037,10,5,Medium Value
46164,11570,17,4,Medium Value
46165,19630,22,6,High Value
46166,11620,12,4,Medium Value
46167,11348,13,4,Low Value
46168,19294,14,6,High Value
46169,12800,20,6,Medium Value
46170,13236,20,5,Medium Value
46171,16035,19,6,Medium Value
46172,17115,15,6,Medium Value
46173,23337,30,8,High Value
46174,16557,19,6,Medium Value
46175,23706,29,9,High Value
46176,12605,14,4,Medium Value
46177,11524,12,4,Medium Value
46178,17206,25,6,Medium Value
46179,25430,25,6,High Value
46180,6948,8,3,Low Value
46181,28682,27,9,High Value
46182,8323,9,4,Low Value
46183,16255,21,6,Medium Value
46184,15489,13,6,Medium Value
46185,18568,16,7,High Value
46186,24587,33,11,High Value
46187,4777,1,1,Low Value
46188,15737,15,6,Medium Value
46189,8535,9,3,Low Value
46190,12484,15,6,Medium Value
46191,8381,10,3,Low Value
46192,1701,1,1,Low Value
46193,9679,10,4,Low Value
46194,9838,13,4,Low Value
46195,19965,33,10,High Value
46196,3021,7,3,Low Value
46197,12980,12,5,Medium Value
46198,16534,14,5,Medium Value
46199,8252,8,4,Low Value
46200,20208,22,6,High Value
46201,18164,18,5,High Value
46202,10213,19,6,Low Value
46203,25338,24,8,High Value
46204,8537,6,3,Low Value
46205,15165,14,5,Medium Value
46206,16145,13,5,Medium Value
46207,14990,15,6,Medium Value
46208,14316,13,5,Medium Value
46209,6377,8,3,Low Value
46210,19729,24,7,High Value
46211,19173,26,8,High Value
46212,4230,3,1,Low Value
46213,12920,13,4,Medium Value
46214,18048,22,7,High Value
46215,25924,30,8,High Value
46216,23833,30,10,High Value
46217,2509,4,2,Low Value
46218,8414,22,5,Low Value
46219,14633,21,6,Medium Value
46220,11076,17,6,Low Value
46221,16320,17,6,Medium Value
46222,12279,19,5,Medium Value
46223,8569,11,4,Low Value
46224,19722,29,9,High Value
46225,12497,9,4,Medium Value
46226,18803,17,7,High Value
46227,7774,10,3,Low Value
46228,23685,23,7,High Value
46229,27004,27,11,High Value
46230,3933,5,2,Low Value
46231,2803,6,2,Low Value
46232,4859,3,1,Low Value
46233,8648,16,5,Low Value
46234,12602,15,4,Medium Value
46235,20833,33,8,High Value
46236,18279,23,8,High Value
46237,7121,7,3,Low Value
46238,11276,8,4,Low Value
46239,13476,21,6,Medium Value
46240,7886,6,3,Low Value
46241,14414,7,4,Medium Value
46242,17633,19,6,Medium Value
46243,18911,23,6,High Value
46244,13608,14,4,Medium Value
46245,21028,28,7,High Value
46246,9099,15,4,Low Value
46247,18705,16,4,High Value
46248,12297,7,3,Medium Value
46249,12180,18,4,Medium Value
46250,9594,15,4,Low Value
46251,26362,27,8,High Value
46252,19219,21,6,High Value
46253,9604,17,5,Low Value
46254,15859,19,7,Medium Value
46255,6045,4,2,Low Value
46256,6990,14,4,Low Value
46257,5789,5,2,Low Value
46258,13266,18,6,Medium Value
46259,10351,11,3,Low Value
46260,14966,10,4,Medium Value
46261,15432,17,6,Medium Value
46262,10401,10,4,Low Value
46263,24361,20,7,High Value
46264,6640,8,2,Low Value
46265,18456,27,7,High Value
46266,5970,7,2,Low Value
46267,37917,32,11,High Value
46268,16599,23,6,Medium Value
46269,10301,15,4,Low Value
46270,9671,14,4,Low Value
46271,19909,18,6,High Value
46272,9707,12,5,Low Value
46273,8916,12,4,Low Value
46274,9151,9,3,Low Value
46275,8830,15,4,Low Value
46276,13125,12,5,Medium Value
46277,23264,20,7,High Value
46278,21251,29,8,High Value
46279,33340,23,10,High Value
46280,6306,9,3,Low Value
46281,20281,21,9,High Value
46282,12396,16,5,Medium Value
46283,9664,8,3,Low Value
46284,2101,4,2,Low Value
46285,20045,22,8,High Value
46286,12588,9,4,Medium Value
46287,5313,7,3,Low Value
46288,10471,12,5,Low Value
46289,12811,16,6,Medium Value
46290,13033,14,5,Medium Value
46291,7129,6,4,Low Value
46292,12316,14,6,Medium Value
46293,14904,15,7,Medium Value
46294,17567,15,6,Medium Value
46295,13444,10,4,Medium Value
46296,14602,11,4,Medium Value
46297,14076,9,4,Medium Value
46298,20054,26,8,High Value
46299,17494,22,8,Medium Value
46300,12629,11,5,Medium Value
46301,9988,13,3,Low Value
46302,20622,18,8,High Value
46303,7507,7,2,Low Value
46304,7750,5,2,Low Value
46305,14269,13,4,Medium Value
46306,16152,23,7,Medium Value
46307,18277,25,6,High Value
46308,14635,23,7,Medium Value
46310,6824,12,5,Low Value
46311,16682,15,4,Medium Value
46312,4466,3,2,Low Value
46313,9822,10,3,Low Value
46314,13434,4,3,Medium Value
46315,9402,14,5,Low Value
46316,7985,4,3,Low Value
46317,4477,4,1,Low Value
46318,18629,13,7,High Value
46319,8308,6,2,Low Value
46320,13297,22,5,Medium Value
46321,11750,16,6,Medium Value
46322,21187,21,7,High Value
46323,17719,19,6,Medium Value
46324,17051,15,5,Medium Value
46325,22775,32,8,High Value
46326,9293,9,3,Low Value
46327,29738,34,12,High Value
46328,19490,24,8,High Value
46329,19163,14,6,High Value
46330,10605,9,3,Low Value
46331,5135,5,2,Low Value
46332,10088,14,4,Low Value
46333,16136,18,5,Medium Value
46334,15726,19,6,Medium Value
